indicator_code,disease_name,country_code,spatial_dim_type,year,numeric_value,low,high
MALARIA_EST_DEATHS,Malaria,GHA,COUNTRY,2002,17932.0,17300.0,18700.0
MALARIA_EST_DEATHS,Malaria,VEN,COUNTRY,2002,23.0,,
MALARIA_EST_DEATHS,Malaria,SOM,COUNTRY,2010,1290.0,530.0,2340.0
MALARIA_EST_DEATHS,Malaria,SYR,COUNTRY,2004,0.0,,
MALARIA_EST_DEATHS,Malaria,IRN,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,ZMB,COUNTRY,2004,8669.0,8280.0,9070.0
MALARIA_EST_DEATHS,Malaria,PRK,COUNTRY,2008,0.0,,
MALARIA_EST_DEATHS,Malaria,BGD,COUNTRY,2016,72.0,33.0,110.0
MALARIA_EST_DEATHS,Malaria,GNQ,COUNTRY,2008,568.0,520.0,620.0
MALARIA_EST_DEATHS,Malaria,TZA,COUNTRY,2024,26062.0,24500.0,28000.0
MALARIA_EST_DEATHS,Malaria,KAZ,COUNTRY,2008,0.0,,
MALARIA_EST_DEATHS,Malaria,MMR,COUNTRY,2010,3623.0,1590.0,6530.0
MALARIA_EST_DEATHS,Malaria,NPL,COUNTRY,2003,46.0,15.0,110.0
MALARIA_EST_DEATHS,Malaria,DJI,COUNTRY,2002,4.0,1.0,8.0
MALARIA_EST_DEATHS,Malaria,WPR,REGION,2008,5263.0,3000.0,8500.0
MALARIA_EST_DEATHS,Malaria,ZWE,COUNTRY,2018,1624.0,620.0,3050.0
MALARIA_EST_DEATHS,Malaria,TZA,COUNTRY,2023,25540.0,24000.0,27500.0
MALARIA_EST_DEATHS,Malaria,BFA,COUNTRY,2018,16604.0,13100.0,21300.0
MALARIA_EST_DEATHS,Malaria,KEN,COUNTRY,2021,11669.0,11100.0,12400.0
MALARIA_EST_DEATHS,Malaria,MYS,COUNTRY,2014,4.0,,
MALARIA_EST_DEATHS,Malaria,AFG,COUNTRY,2016,351.0,150.0,610.0
MALARIA_EST_DEATHS,Malaria,SLV,COUNTRY,2015,0.0,,
MALARIA_EST_DEATHS,Malaria,OMN,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,TCD,COUNTRY,2005,10532.0,9860.0,11300.0
MALARIA_EST_DEATHS,Malaria,DOM,COUNTRY,2014,4.0,,
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2019,6477.0,5370.0,8200.0
MALARIA_EST_DEATHS,Malaria,GNQ,COUNTRY,2010,602.0,550.0,670.0
MALARIA_EST_DEATHS,Malaria,WPR,REGION,2000,8165.0,5300.0,12400.0
MALARIA_EST_DEATHS,Malaria,ARM,COUNTRY,2002,0.0,,
MALARIA_EST_DEATHS,Malaria,PNG,COUNTRY,2019,2694.0,1140.0,4820.0
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2024,6646.0,5320.0,8360.0
MALARIA_EST_DEATHS,Malaria,TUR,COUNTRY,2015,0.0,,
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2005,11172.0,10500.0,11900.0
MALARIA_EST_DEATHS,Malaria,AGO,COUNTRY,2023,16169.0,11200.0,25300.0
MALARIA_EST_DEATHS,Malaria,TUR,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,BWA,COUNTRY,2009,6.0,,
MALARIA_EST_DEATHS,Malaria,MWI,COUNTRY,2021,7456.0,6310.0,9400.0
MALARIA_EST_DEATHS,Malaria,PAN,COUNTRY,2023,0.0,,
MALARIA_EST_DEATHS,Malaria,BEN,COUNTRY,2017,11265.0,10200.0,12500.0
MALARIA_EST_DEATHS,Malaria,CPV,COUNTRY,2003,4.0,,
MALARIA_EST_DEATHS,Malaria,ARE,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,PAN,COUNTRY,2009,0.0,,
MALARIA_EST_DEATHS,Malaria,BWA,COUNTRY,2018,9.0,,
MALARIA_EST_DEATHS,Malaria,TGO,COUNTRY,2002,5666.0,5350.0,6010.0
MALARIA_EST_DEATHS,Malaria,NAM,COUNTRY,2020,35.0,,
MALARIA_EST_DEATHS,Malaria,KAZ,COUNTRY,2002,0.0,,
MALARIA_EST_DEATHS,Malaria,IND,COUNTRY,2023,3070.0,1460.0,5110.0
MALARIA_EST_DEATHS,Malaria,ZMB,COUNTRY,2022,8834.0,7570.0,10900.0
MALARIA_EST_DEATHS,Malaria,GHA,COUNTRY,2005,14843.0,14300.0,15400.0
MALARIA_EST_DEATHS,Malaria,EMR,REGION,2018,12091.0,7200.0,18100.0
MALARIA_EST_DEATHS,Malaria,MEX,COUNTRY,2001,0.0,,
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2013,11.0,,
MALARIA_EST_DEATHS,Malaria,NAM,COUNTRY,2000,1985.0,,
MALARIA_EST_DEATHS,Malaria,ZWE,COUNTRY,2013,2211.0,920.0,3940.0
MALARIA_EST_DEATHS,Malaria,BRA,COUNTRY,2002,95.0,,
MALARIA_EST_DEATHS,Malaria,VNM,COUNTRY,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,NER,COUNTRY,2020,35694.0,29700.0,43100.0
MALARIA_EST_DEATHS,Malaria,ZMB,COUNTRY,2020,8556.0,7400.0,10300.0
MALARIA_EST_DEATHS,Malaria,MYS,COUNTRY,2008,20.0,,
MALARIA_EST_DEATHS,Malaria,NIC,COUNTRY,2018,3.0,,
MALARIA_EST_DEATHS,Malaria,PRY,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,VUT,COUNTRY,2013,0.0,,
MALARIA_EST_DEATHS,Malaria,COM,COUNTRY,2009,89.0,31.0,180.0
MALARIA_EST_DEATHS,Malaria,MRT,COUNTRY,2020,754.0,190.0,1880.0
MALARIA_EST_DEATHS,Malaria,GUY,COUNTRY,2008,23.0,11.0,37.0
MALARIA_EST_DEATHS,Malaria,UGA,COUNTRY,2009,27197.0,25700.0,28700.0
MALARIA_EST_DEATHS,Malaria,LKA,COUNTRY,2010,0.0,,
MALARIA_EST_DEATHS,Malaria,MOZ,COUNTRY,2007,24956.0,23100.0,27000.0
MALARIA_EST_DEATHS,Malaria,COL,COUNTRY,2010,42.0,,
MALARIA_EST_DEATHS,Malaria,MRT,COUNTRY,2003,642.0,620.0,670.0
MALARIA_EST_DEATHS,Malaria,SEAR,REGION,2009,28071.0,15000.0,45300.0
MALARIA_EST_DEATHS,Malaria,SLB,COUNTRY,2007,310.0,140.0,570.0
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,PHL,COUNTRY,2002,180.0,78.0,310.0
MALARIA_EST_DEATHS,Malaria,MYS,COUNTRY,2017,1.0,,
MALARIA_EST_DEATHS,Malaria,IDN,COUNTRY,2005,1647.0,840.0,2510.0
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2024,6389.0,5200.0,8440.0
MALARIA_EST_DEATHS,Malaria,BTN,COUNTRY,2008,2.0,,
MALARIA_EST_DEATHS,Malaria,BOL,COUNTRY,2008,6.0,2.0,11.0
MALARIA_EST_DEATHS,Malaria,DZA,COUNTRY,2017,0.0,,
MALARIA_EST_DEATHS,Malaria,PRK,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,ZAF,COUNTRY,2008,43.0,,
MALARIA_EST_DEATHS,Malaria,SDN,COUNTRY,2023,12500.0,4740.0,24700.0
MALARIA_EST_DEATHS,Malaria,GEO,COUNTRY,2007,0.0,,
MALARIA_EST_DEATHS,Malaria,TGO,COUNTRY,2001,5214.0,4930.0,5530.0
MALARIA_EST_DEATHS,Malaria,IRN,COUNTRY,2023,0.0,,
MALARIA_EST_DEATHS,Malaria,HND,COUNTRY,2005,11.0,4.0,20.0
MALARIA_EST_DEATHS,Malaria,LKA,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,VNM,COUNTRY,2004,115.0,54.0,190.0
MALARIA_EST_DEATHS,Malaria,MYT,COUNTRY,2017,9.0,9.0,9.0
MALARIA_EST_DEATHS,Malaria,GUF,COUNTRY,2015,0.0,,
MALARIA_EST_DEATHS,Malaria,BFA,COUNTRY,2001,45815.0,42900.0,48900.0
MALARIA_EST_DEATHS,Malaria,EUR,REGION,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,GNB,COUNTRY,2018,842.0,730.0,1000.0
MALARIA_EST_DEATHS,Malaria,CRI,COUNTRY,2016,0.0,,
MALARIA_EST_DEATHS,Malaria,SYR,COUNTRY,2017,0.0,,
MALARIA_EST_DEATHS,Malaria,AGO,COUNTRY,2018,14399.0,10300.0,21100.0
MALARIA_EST_DEATHS,Malaria,UZB,COUNTRY,2003,0.0,,
MALARIA_EST_DEATHS,Malaria,BOL,COUNTRY,2015,3.0,1.0,6.0
MALARIA_EST_DEATHS,Malaria,GIN,COUNTRY,2003,12188.0,11500.0,13000.0
MALARIA_EST_DEATHS,Malaria,LBR,COUNTRY,2013,2951.0,2750.0,3190.0
MALARIA_EST_DEATHS,Malaria,VUT,COUNTRY,2003,68.0,29.0,120.0
MALARIA_EST_DEATHS,Malaria,SYR,COUNTRY,2002,0.0,,
MALARIA_EST_DEATHS,Malaria,BLZ,COUNTRY,2023,0.0,,
MALARIA_EST_DEATHS,Malaria,SDN,COUNTRY,2007,3781.0,1620.0,6590.0
MALARIA_EST_DEATHS,Malaria,EUR,REGION,2009,0.0,,
MALARIA_EST_DEATHS,Malaria,EUR,REGION,2017,0.0,,
MALARIA_EST_DEATHS,Malaria,SLV,COUNTRY,2020,0.0,,
MALARIA_EST_DEATHS,Malaria,ZMB,COUNTRY,2010,6353.0,6150.0,6590.0
MALARIA_EST_DEATHS,Malaria,SAU,COUNTRY,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,TZA,COUNTRY,2003,33124.0,31700.0,34600.0
MALARIA_EST_DEATHS,Malaria,PRY,COUNTRY,2013,0.0,,
MALARIA_EST_DEATHS,Malaria,WPR,REGION,2003,6731.0,4200.0,10400.0
MALARIA_EST_DEATHS,Malaria,PER,COUNTRY,2022,27.0,13.0,42.0
MALARIA_EST_DEATHS,Malaria,BTN,COUNTRY,2001,14.0,,
MALARIA_EST_DEATHS,Malaria,WPR,REGION,2014,5689.0,3400.0,8800.0
MALARIA_EST_DEATHS,Malaria,CPV,COUNTRY,2013,0.0,,
MALARIA_EST_DEATHS,Malaria,HND,COUNTRY,2014,3.0,1.0,5.0
MALARIA_EST_DEATHS,Malaria,BLZ,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,NAM,COUNTRY,2001,1728.0,,
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2004,11799.0,11100.0,12500.0
MALARIA_EST_DEATHS,Malaria,SEAR,REGION,2008,28299.0,15200.0,44800.0
MALARIA_EST_DEATHS,Malaria,CAF,COUNTRY,2013,4177.0,3710.0,4720.0
MALARIA_EST_DEATHS,Malaria,ARG,COUNTRY,2023,0.0,,
MALARIA_EST_DEATHS,Malaria,PHL,COUNTRY,2013,36.0,15.0,63.0
MALARIA_EST_DEATHS,Malaria,NIC,COUNTRY,2004,1.0,,
MALARIA_EST_DEATHS,Malaria,GHA,COUNTRY,2017,11522.0,11100.0,12100.0
MALARIA_EST_DEATHS,Malaria,BFA,COUNTRY,2019,16283.0,12600.0,21500.0
MALARIA_EST_DEATHS,Malaria,MWI,COUNTRY,2000,18912.0,18000.0,19900.0
MALARIA_EST_DEATHS,Malaria,KGZ,COUNTRY,2020,0.0,,
MALARIA_EST_DEATHS,Malaria,LAO,COUNTRY,2021,6.0,2.0,11.0
MALARIA_EST_DEATHS,Malaria,SWZ,COUNTRY,2004,28.0,,
MALARIA_EST_DEATHS,Malaria,KOR,COUNTRY,2005,0.0,,
MALARIA_EST_DEATHS,Malaria,NAM,COUNTRY,2017,57.0,,
MALARIA_EST_DEATHS,Malaria,TUR,COUNTRY,2013,0.0,,
MALARIA_EST_DEATHS,Malaria,TCD,COUNTRY,2007,11386.0,10600.0,12200.0
MALARIA_EST_DEATHS,Malaria,TLS,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,YEM,COUNTRY,2002,3283.0,1080.0,15400.0
MALARIA_EST_DEATHS,Malaria,BRA,COUNTRY,2009,85.0,,
MALARIA_EST_DEATHS,Malaria,MWI,COUNTRY,2001,18226.0,17400.0,19100.0
MALARIA_EST_DEATHS,Malaria,OMN,COUNTRY,2007,0.0,,
MALARIA_EST_DEATHS,Malaria,GHA,COUNTRY,2018,11103.0,10700.0,11600.0
MALARIA_EST_DEATHS,Malaria,ZAF,COUNTRY,2012,72.0,,
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2020,0.0,,
MALARIA_EST_DEATHS,Malaria,MLI,COUNTRY,2012,23378.0,21600.0,25300.0
MALARIA_EST_DEATHS,Malaria,KEN,COUNTRY,2019,10883.0,10600.0,11200.0
MALARIA_EST_DEATHS,Malaria,ARM,COUNTRY,2005,0.0,,
MALARIA_EST_DEATHS,Malaria,ECU,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,GLOBAL,GLOBAL,2013,583041.0,554000.0,625000.0
MALARIA_EST_DEATHS,Malaria,ZAF,COUNTRY,2006,87.0,,
MALARIA_EST_DEATHS,Malaria,SYR,COUNTRY,2016,0.0,,
MALARIA_EST_DEATHS,Malaria,ARG,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,IRN,COUNTRY,2020,0.0,,
MALARIA_EST_DEATHS,Malaria,LAO,COUNTRY,2022,3.0,0.0,4.0
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2012,5030.0,4640.0,5490.0
MALARIA_EST_DEATHS,Malaria,SYR,COUNTRY,2013,0.0,,
MALARIA_EST_DEATHS,Malaria,TUR,COUNTRY,2017,0.0,,
MALARIA_EST_DEATHS,Malaria,HND,COUNTRY,2020,0.0,0.0,1.0
MALARIA_EST_DEATHS,Malaria,IND,COUNTRY,2024,3431.0,1620.0,5750.0
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2009,23.0,,
MALARIA_EST_DEATHS,Malaria,VEN,COUNTRY,2008,26.0,13.0,41.0
MALARIA_EST_DEATHS,Malaria,AGO,COUNTRY,2021,20493.0,13100.0,33800.0
MALARIA_EST_DEATHS,Malaria,MYS,COUNTRY,2001,46.0,,
MALARIA_EST_DEATHS,Malaria,CAF,COUNTRY,2018,4035.0,3440.0,4740.0
MALARIA_EST_DEATHS,Malaria,IRQ,COUNTRY,2020,0.0,,
MALARIA_EST_DEATHS,Malaria,PNG,COUNTRY,2000,3142.0,760.0,6880.0
MALARIA_EST_DEATHS,Malaria,VNM,COUNTRY,2007,53.0,25.0,86.0
MALARIA_EST_DEATHS,Malaria,TJK,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,TLS,COUNTRY,2015,0.0,,
MALARIA_EST_DEATHS,Malaria,MDG,COUNTRY,2003,2917.0,69.0,7760.0
MALARIA_EST_DEATHS,Malaria,ETH,COUNTRY,2016,15473.0,3880.0,39100.0
MALARIA_EST_DEATHS,Malaria,CIV,COUNTRY,2007,29345.0,27400.0,31500.0
MALARIA_EST_DEATHS,Malaria,SAU,COUNTRY,2008,0.0,,
MALARIA_EST_DEATHS,Malaria,BLZ,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,BGD,COUNTRY,2024,24.0,11.0,38.0
MALARIA_EST_DEATHS,Malaria,LBR,COUNTRY,2014,3295.0,3030.0,3600.0
MALARIA_EST_DEATHS,Malaria,GUF,COUNTRY,2024,0.0,,
MALARIA_EST_DEATHS,Malaria,PAN,COUNTRY,2005,1.0,,
MALARIA_EST_DEATHS,Malaria,MYS,COUNTRY,2011,11.0,,
MALARIA_EST_DEATHS,Malaria,TLS,COUNTRY,2014,1.0,,
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2023,6302.0,5110.0,8340.0
MALARIA_EST_DEATHS,Malaria,AZE,COUNTRY,2002,0.0,,
MALARIA_EST_DEATHS,Malaria,SUR,COUNTRY,2007,1.0,,
MALARIA_EST_DEATHS,Malaria,KGZ,COUNTRY,2014,0.0,,
MALARIA_EST_DEATHS,Malaria,THA,COUNTRY,2012,37.0,,
MALARIA_EST_DEATHS,Malaria,VUT,COUNTRY,2000,34.0,13.0,67.0
MALARIA_EST_DEATHS,Malaria,LKA,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,NER,COUNTRY,2005,21033.0,19700.0,22400.0
MALARIA_EST_DEATHS,Malaria,ERI,COUNTRY,2014,227.0,91.0,420.0
MALARIA_EST_DEATHS,Malaria,BRA,COUNTRY,2018,56.0,,
MALARIA_EST_DEATHS,Malaria,ETH,COUNTRY,2004,23117.0,6220.0,73200.0
MALARIA_EST_DEATHS,Malaria,IND,COUNTRY,2010,23036.0,11200.0,37800.0
MALARIA_EST_DEATHS,Malaria,COL,COUNTRY,2009,28.0,,
MALARIA_EST_DEATHS,Malaria,CIV,COUNTRY,2012,15435.0,14300.0,16600.0
MALARIA_EST_DEATHS,Malaria,KAZ,COUNTRY,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,UZB,COUNTRY,2023,0.0,,
MALARIA_EST_DEATHS,Malaria,COG,COUNTRY,2012,1914.0,1780.0,2060.0
MALARIA_EST_DEATHS,Malaria,MLI,COUNTRY,2016,17286.0,15500.0,19400.0
MALARIA_EST_DEATHS,Malaria,TZA,COUNTRY,2002,35943.0,34400.0,37500.0
MALARIA_EST_DEATHS,Malaria,SEN,COUNTRY,2021,1845.0,800.0,3140.0
MALARIA_EST_DEATHS,Malaria,BEN,COUNTRY,2004,11380.0,10700.0,12100.0
MALARIA_EST_DEATHS,Malaria,ETH,COUNTRY,2022,10570.0,3820.0,20700.0
MALARIA_EST_DEATHS,Malaria,HTI,COUNTRY,2024,234.0,89.0,460.0
MALARIA_EST_DEATHS,Malaria,TZA,COUNTRY,2016,23354.0,22500.0,24300.0
MALARIA_EST_DEATHS,Malaria,PAN,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,COD,COUNTRY,2002,89442.0,81600.0,98300.0
MALARIA_EST_DEATHS,Malaria,KHM,COUNTRY,2010,644.0,310.0,1040.0
MALARIA_EST_DEATHS,Malaria,GUY,COUNTRY,2016,24.0,11.0,42.0
MALARIA_EST_DEATHS,Malaria,DOM,COUNTRY,2009,14.0,,
MALARIA_EST_DEATHS,Malaria,NGA,COUNTRY,2014,165886.0,148000.0,188000.0
MALARIA_EST_DEATHS,Malaria,COG,COUNTRY,2014,2030.0,1840.0,2270.0
MALARIA_EST_DEATHS,Malaria,YEM,COUNTRY,2009,1779.0,640.0,4870.0
MALARIA_EST_DEATHS,Malaria,TCD,COUNTRY,2011,12758.0,11600.0,13900.0
MALARIA_EST_DEATHS,Malaria,AZE,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2011,14007.0,13000.0,15000.0
MALARIA_EST_DEATHS,Malaria,GUY,COUNTRY,2019,30.0,14.0,47.0
MALARIA_EST_DEATHS,Malaria,VEN,COUNTRY,2016,261.0,140.0,400.0
MALARIA_EST_DEATHS,Malaria,BWA,COUNTRY,2023,4.0,,
MALARIA_EST_DEATHS,Malaria,BWA,COUNTRY,2015,5.0,,
MALARIA_EST_DEATHS,Malaria,PHL,COUNTRY,2016,38.0,16.0,69.0
MALARIA_EST_DEATHS,Malaria,PRY,COUNTRY,2006,0.0,,
MALARIA_EST_DEATHS,Malaria,BGD,COUNTRY,2001,470.0,,
MALARIA_EST_DEATHS,Malaria,VEN,COUNTRY,2003,40.0,,
MALARIA_EST_DEATHS,Malaria,UGA,COUNTRY,2000,42056.0,39900.0,44300.0
MALARIA_EST_DEATHS,Malaria,GTM,COUNTRY,2018,1.0,0.0,2.0
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2010,4701.0,4400.0,5050.0
MALARIA_EST_DEATHS,Malaria,PAN,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,CPV,COUNTRY,2004,4.0,,
MALARIA_EST_DEATHS,Malaria,KEN,COUNTRY,2000,11766.0,11300.0,12200.0
MALARIA_EST_DEATHS,Malaria,BRA,COUNTRY,2016,35.0,,
MALARIA_EST_DEATHS,Malaria,SWZ,COUNTRY,2015,5.0,,
MALARIA_EST_DEATHS,Malaria,MRT,COUNTRY,2002,644.0,620.0,670.0
MALARIA_EST_DEATHS,Malaria,PER,COUNTRY,2013,45.0,23.0,72.0
MALARIA_EST_DEATHS,Malaria,KOR,COUNTRY,2007,1.0,,
MALARIA_EST_DEATHS,Malaria,AMR,REGION,2009,461.0,319.0,684.0
MALARIA_EST_DEATHS,Malaria,SLB,COUNTRY,2014,56.0,26.0,93.0
MALARIA_EST_DEATHS,Malaria,MWI,COUNTRY,2010,11179.0,10600.0,11900.0
MALARIA_EST_DEATHS,Malaria,SUR,COUNTRY,2011,1.0,,
MALARIA_EST_DEATHS,Malaria,SOM,COUNTRY,2020,2408.0,990.0,4340.0
MALARIA_EST_DEATHS,Malaria,CHN,COUNTRY,2010,19.0,,
MALARIA_EST_DEATHS,Malaria,PNG,COUNTRY,2015,1860.0,750.0,3420.0
MALARIA_EST_DEATHS,Malaria,NER,COUNTRY,2017,31978.0,28700.0,35900.0
MALARIA_EST_DEATHS,Malaria,TGO,COUNTRY,2011,4021.0,3760.0,4310.0
MALARIA_EST_DEATHS,Malaria,EMR,REGION,2010,8875.0,5700.0,13700.0
MALARIA_EST_DEATHS,Malaria,CPV,COUNTRY,2001,0.0,,
MALARIA_EST_DEATHS,Malaria,DOM,COUNTRY,2019,4.0,,
MALARIA_EST_DEATHS,Malaria,UGA,COUNTRY,2002,46832.0,44400.0,49500.0
MALARIA_EST_DEATHS,Malaria,AMR,REGION,2024,504.0,340.0,743.0
MALARIA_EST_DEATHS,Malaria,AZE,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,SWZ,COUNTRY,2011,1.0,,
MALARIA_EST_DEATHS,Malaria,OMN,COUNTRY,2004,0.0,,
MALARIA_EST_DEATHS,Malaria,KGZ,COUNTRY,2002,0.0,,
MALARIA_EST_DEATHS,Malaria,SEN,COUNTRY,2016,1751.0,710.0,3200.0
MALARIA_EST_DEATHS,Malaria,GNQ,COUNTRY,2005,614.0,570.0,670.0
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2008,13270.0,12400.0,14200.0
MALARIA_EST_DEATHS,Malaria,EGY,COUNTRY,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2005,85.0,,
MALARIA_EST_DEATHS,Malaria,NGA,COUNTRY,2007,231657.0,216000.0,248000.0
MALARIA_EST_DEATHS,Malaria,NIC,COUNTRY,2024,0.0,,
MALARIA_EST_DEATHS,Malaria,ZAF,COUNTRY,2007,37.0,,
MALARIA_EST_DEATHS,Malaria,GEO,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,IND,COUNTRY,2000,32354.0,15700.0,52600.0
MALARIA_EST_DEATHS,Malaria,EUR,REGION,2000,0.0,,
MALARIA_EST_DEATHS,Malaria,TJK,COUNTRY,2016,0.0,,
MALARIA_EST_DEATHS,Malaria,TKM,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,CHN,COUNTRY,2021,0.0,,
MALARIA_EST_DEATHS,Malaria,COL,COUNTRY,2022,16.0,,
MALARIA_EST_DEATHS,Malaria,CHN,COUNTRY,2000,39.0,,
MALARIA_EST_DEATHS,Malaria,TCD,COUNTRY,2019,13294.0,10800.0,16400.0
MALARIA_EST_DEATHS,Malaria,GMB,COUNTRY,2022,626.0,590.0,680.0
MALARIA_EST_DEATHS,Malaria,BLZ,COUNTRY,2006,1.0,,
MALARIA_EST_DEATHS,Malaria,TUR,COUNTRY,2007,0.0,,
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2012,12766.0,11800.0,13800.0
MALARIA_EST_DEATHS,Malaria,BDI,COUNTRY,2020,7289.0,5450.0,10500.0
MALARIA_EST_DEATHS,Malaria,ZAF,COUNTRY,2011,54.0,,
MALARIA_EST_DEATHS,Malaria,MWI,COUNTRY,2005,11742.0,11200.0,12300.0
MALARIA_EST_DEATHS,Malaria,SLV,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,COD,COUNTRY,2020,75025.0,50200.0,115000.0
MALARIA_EST_DEATHS,Malaria,MDG,COUNTRY,2010,2441.0,940.0,4990.0
MALARIA_EST_DEATHS,Malaria,ARG,COUNTRY,2018,0.0,,
MALARIA_EST_DEATHS,Malaria,VEN,COUNTRY,2019,350.0,180.0,540.0
MALARIA_EST_DEATHS,Malaria,IND,COUNTRY,2004,32106.0,15600.0,53000.0
MALARIA_EST_DEATHS,Malaria,TLS,COUNTRY,2019,0.0,,
MALARIA_EST_DEATHS,Malaria,NER,COUNTRY,2001,22246.0,20800.0,23800.0
MALARIA_EST_DEATHS,Malaria,GNQ,COUNTRY,2011,614.0,550.0,690.0
MALARIA_EST_DEATHS,Malaria,SEAR,REGION,2022,3535.0,1900.0,6000.0
MALARIA_EST_DEATHS,Malaria,TCD,COUNTRY,2022,13796.0,10500.0,18700.0
MALARIA_EST_DEATHS,Malaria,GAB,COUNTRY,2000,362.0,340.0,390.0
MALARIA_EST_DEATHS,Malaria,LAO,COUNTRY,2015,80.0,37.0,140.0
MALARIA_EST_DEATHS,Malaria,ERI,COUNTRY,2022,316.0,120.0,590.0
MALARIA_EST_DEATHS,Malaria,COG,COUNTRY,2023,2244.0,1970.0,2820.0
MALARIA_EST_DEATHS,Malaria,ZMB,COUNTRY,2005,7515.0,7200.0,7840.0
MALARIA_EST_DEATHS,Malaria,SEAR,REGION,2016,14633.0,7200.0,23800.0
MALARIA_EST_DEATHS,Malaria,NER,COUNTRY,2016,35085.0,31600.0,39100.0
MALARIA_EST_DEATHS,Malaria,SWZ,COUNTRY,2006,27.0,,
MALARIA_EST_DEATHS,Malaria,SSD,COUNTRY,2004,8967.0,7830.0,10200.0
MALARIA_EST_DEATHS,Malaria,KAZ,COUNTRY,2003,0.0,,
MALARIA_EST_DEATHS,Malaria,GMB,COUNTRY,2006,483.0,470.0,500.0
MALARIA_EST_DEATHS,Malaria,STP,COUNTRY,2021,1.0,,
MALARIA_EST_DEATHS,Malaria,ARG,COUNTRY,2001,0.0,,
MALARIA_EST_DEATHS,Malaria,ZWE,COUNTRY,2021,876.0,330.0,1680.0
MALARIA_EST_DEATHS,Malaria,KHM,COUNTRY,2016,204.0,100.0,320.0
MALARIA_EST_DEATHS,Malaria,UZB,COUNTRY,2004,0.0,,
MALARIA_EST_DEATHS,Malaria,CHN,COUNTRY,2005,48.0,,
MALARIA_EST_DEATHS,Malaria,AGO,COUNTRY,2012,11144.0,8880.0,14300.0
MALARIA_EST_DEATHS,Malaria,IRQ,COUNTRY,2011,0.0,,
MALARIA_EST_DEATHS,Malaria,GLOBAL,GLOBAL,2007,747217.0,717000.0,790000.0
MALARIA_EST_DEATHS,Malaria,SUR,COUNTRY,2013,1.0,,
MALARIA_EST_DEATHS,Malaria,SLE,COUNTRY,2003,12823.0,12000.0,13600.0
MALARIA_EST_DEATHS,Malaria,SLB,COUNTRY,2009,142.0,63.0,260.0
MALARIA_EST_DEATHS,Malaria,BTN,COUNTRY,2015,0.0,,
MALARIA_EST_DEATHS,Malaria,SUR,COUNTRY,2001,23.0,,
MALARIA_EST_DEATHS,Malaria,ARG,COUNTRY,2024,0.0,,
MALARIA_EST_DEATHS,Malaria,MRT,COUNTRY,2010,642.0,620.0,660.0
