indicator_code,country_code,spatial_dim_type,year,sex_code,cause_code,numeric_value,low,high
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE080,1522.761,865.4077,2466.359
SDG_SH_DTH_RNCOM,GEO,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE080,1539.078,1208.379,1932.448
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE110,76844.58,51925.27,110191.3
SDG_SH_DTH_RNCOM,PAK,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE117,101697.5,65447.9,149070.9
SDG_SH_DTH_RNCOM,TZA,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE117,4720.521,2471.228,7997.0
SDG_SH_DTH_RNCOM,ISL,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE080,11.41531,7.82851,15.67728
SDG_SH_DTH_RNCOM,KIR,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE080,64.66933,42.3051,93.03793
SDG_SH_DTH_RNCOM,BTN,COUNTRY,2011,SEX_BTSX,GHECAUSES_GHE061,390.7585,211.862,663.5868
SDG_SH_DTH_RNCOM,IND,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE110,2429187.0,1928340.0,3013394.0
SDG_SH_DTH_RNCOM,DEU,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE110,213040.8,173122.0,251474.8
SDG_SH_DTH_RNCOM,ECU,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE080,2316.752,1673.475,3078.632
SDG_SH_DTH_RNCOM,GNQ,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE061,512.4117,249.3041,944.1453
SDG_SH_DTH_RNCOM,JPN,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE061,367694.4,308239.4,404854.6
SDG_SH_DTH_RNCOM,SVN,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE080,571.9123,466.4655,683.9538
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE110,94645.07,62549.86,137063.2
SDG_SH_DTH_RNCOM,WB_LMI,WORLDBANKINCOMEGROUP,2000,SEX_FMLE,GHECAUSES_GHE061,588441.4,428752.6,802637.2
SDG_SH_DTH_RNCOM,BOL,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE117,2327.844,1356.15,3678.5
SDG_SH_DTH_RNCOM,BLR,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE080,257.034,188.2105,346.6765
SDG_SH_DTH_RNCOM,DJI,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE117,137.491,57.1127,260.2532
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE110,16413.39,10634.8,23461.73
SDG_SH_DTH_RNCOM,WB_HI,WORLDBANKINCOMEGROUP,2011,SEX_FMLE,GHECAUSES_GHE117,322715.3,205529.9,414868.0
SDG_SH_DTH_RNCOM,AFR,REGION,2007,SEX_FMLE,GHECAUSES_GHE117,78557.89,40704.35,138184.0
SDG_SH_DTH_RNCOM,ALB,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE061,3373.069,2560.721,4475.988
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE117,2257.584,1235.877,3807.598
SDG_SH_DTH_RNCOM,GBR,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE110,102142.8,85681.81,114508.9
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE110,3333.205,2844.432,3856.093
SDG_SH_DTH_RNCOM,GRC,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE117,4899.288,3900.679,5859.081
SDG_SH_DTH_RNCOM,SRB,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE061,21479.9,17582.78,26139.42
SDG_SH_DTH_RNCOM,RWA,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE061,7378.958,4229.888,12134.54
SDG_SH_DTH_RNCOM,WB_LI,WORLDBANKINCOMEGROUP,2000,SEX_FMLE,GHECAUSES_GHE110,303139.7,179682.6,473467.3
SDG_SH_DTH_RNCOM,CPV,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE080,64.28436,38.82717,98.43716
SDG_SH_DTH_RNCOM,MOZ,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE080,5083.537,3213.755,7592.394
SDG_SH_DTH_RNCOM,BRB,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE117,66.14436,45.31158,91.91109
SDG_SH_DTH_RNCOM,PAK,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,46301.32,31155.04,65961.59
SDG_SH_DTH_RNCOM,ETH,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE080,9202.063,6838.358,12034.51
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE117,3806.024,1900.687,5992.795
SDG_SH_DTH_RNCOM,HND,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,6822.645,4287.258,10379.15
SDG_SH_DTH_RNCOM,AUS,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE110,24842.31,20007.25,28693.2
SDG_SH_DTH_RNCOM,BLR,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE080,348.5213,265.415,452.5507
SDG_SH_DTH_RNCOM,KHM,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE117,1426.792,781.6243,2304.553
SDG_SH_DTH_RNCOM,GEO,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE061,2494.411,1974.566,3177.153
SDG_SH_DTH_RNCOM,SEN,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE080,1047.584,620.1695,1650.954
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE110,8335.938,4916.746,12883.53
SDG_SH_DTH_RNCOM,HTI,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,12401.55,7034.638,20880.96
SDG_SH_DTH_RNCOM,NGA,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE061,17904.48,9850.271,27696.48
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE117,3595.441,1683.562,6253.932
SDG_SH_DTH_RNCOM,MLI,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE117,3030.617,1553.803,5153.382
SDG_SH_DTH_RNCOM,GRC,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE080,611.807,478.6495,760.0185
SDG_SH_DTH_RNCOM,ERI,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE110,2632.982,1409.429,4451.896
SDG_SH_DTH_RNCOM,HUN,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE080,3053.124,2254.548,4007.279
SDG_SH_DTH_RNCOM,SEN,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,6540.824,4057.509,9738.966
SDG_SH_DTH_RNCOM,BGR,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,18427.16,14527.6,22479.94
SDG_SH_DTH_RNCOM,BRB,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE110,356.2949,277.1864,449.739
SDG_SH_DTH_RNCOM,SYC,COUNTRY,2011,SEX_BTSX,GHECAUSES_GHE061,137.2208,96.69969,188.6564
SDG_SH_DTH_RNCOM,VEN,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE110,38611.27,32881.92,44425.48
SDG_SH_DTH_RNCOM,TUR,COUNTRY,2015,SEX_MLE,GHECAUSES_GHE110,61270.49,48012.82,76116.3
SDG_SH_DTH_RNCOM,TLS,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE110,1525.876,869.3004,2402.612
SDG_SH_DTH_RNCOM,EMR,REGION,2005,SEX_BTSX,GHECAUSES_GHE110,1068815.0,758598.3,1469787.0
SDG_SH_DTH_RNCOM,CAF,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE061,733.08,369.129,1303.234
SDG_SH_DTH_RNCOM,OMN,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE080,325.1328,234.8714,440.0968
SDG_SH_DTH_RNCOM,AUS,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE117,9506.112,7277.834,11631.54
SDG_SH_DTH_RNCOM,BLR,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE061,11378.75,9631.243,13540.36
SDG_SH_DTH_RNCOM,MLI,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,2575.337,1503.53,4124.586
SDG_SH_DTH_RNCOM,CMR,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE110,13092.21,7461.267,20973.86
SDG_SH_DTH_RNCOM,DNK,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE080,680.4714,548.382,823.324
SDG_SH_DTH_RNCOM,ZMB,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE080,1241.446,741.8896,1924.593
SDG_SH_DTH_RNCOM,LUX,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE110,531.6337,430.7382,644.7071
SDG_SH_DTH_RNCOM,SOM,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,6532.259,3378.97,11679.15
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE080,337.7964,236.6119,461.3946
SDG_SH_DTH_RNCOM,EMR,REGION,2006,SEX_MLE,GHECAUSES_GHE117,116769.3,74599.06,171432.1
SDG_SH_DTH_RNCOM,CAF,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE080,1444.085,819.4592,2344.48
SDG_SH_DTH_RNCOM,SLE,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE110,3908.429,2193.264,6438.077
SDG_SH_DTH_RNCOM,PAN,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE110,1786.155,1392.594,2132.591
SDG_SH_DTH_RNCOM,ARE,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE117,1211.324,514.5178,2122.21
SDG_SH_DTH_RNCOM,UGA,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE080,2061.783,1218.116,3300.011
SDG_SH_DTH_RNCOM,TZA,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE080,5403.638,3464.037,8018.412
SDG_SH_DTH_RNCOM,DEU,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE117,26997.08,22948.29,31059.86
SDG_SH_DTH_RNCOM,MWI,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE117,2567.763,1320.973,4318.219
SDG_SH_DTH_RNCOM,PRY,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE061,1818.589,1300.382,2389.154
SDG_SH_DTH_RNCOM,GRC,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,31090.44,25502.82,37267.72
SDG_SH_DTH_RNCOM,ALB,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,2747.495,1782.951,4096.603
SDG_SH_DTH_RNCOM,BIH,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE110,14670.42,11084.25,18979.01
SDG_SH_DTH_RNCOM,TUR,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE110,86363.51,60383.64,114618.5
SDG_SH_DTH_RNCOM,ATG,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE110,94.00511,71.29472,120.4192
SDG_SH_DTH_RNCOM,NIC,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,1463.564,1091.167,1888.013
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2001,SEX_FMLE,GHECAUSES_GHE117,1183.242,796.0331,1424.84
SDG_SH_DTH_RNCOM,BLR,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE117,1754.686,1313.269,2278.458
SDG_SH_DTH_RNCOM,GBR,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE061,80515.13,72653.83,87224.39
SDG_SH_DTH_RNCOM,RWA,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE117,1175.084,616.5419,1980.1
SDG_SH_DTH_RNCOM,BDI,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE117,2013.713,955.2024,3682.056
SDG_SH_DTH_RNCOM,EUR,REGION,2004,SEX_BTSX,GHECAUSES_GHE110,4523475.0,3943530.0,5045599.0
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE110,1971.594,1157.409,3076.996
SDG_SH_DTH_RNCOM,CZE,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE080,4402.02,3336.86,5605.005
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE061,1103.709,726.7081,1575.13
SDG_SH_DTH_RNCOM,ALB,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE110,5467.396,4367.791,6747.714
SDG_SH_DTH_RNCOM,IND,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE117,988122.8,690378.3,1293223.0
SDG_SH_DTH_RNCOM,GBR,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE080,7181.173,5837.971,8621.861
SDG_SH_DTH_RNCOM,BRB,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE117,118.848,83.67147,162.0672
SDG_SH_DTH_RNCOM,HTI,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE061,2637.636,1454.756,4386.807
SDG_SH_DTH_RNCOM,TZA,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE110,33965.32,19156.74,54809.76
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE117,13286.95,10358.57,20543.01
SDG_SH_DTH_RNCOM,EST,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE080,140.5437,105.2564,182.3175
SDG_SH_DTH_RNCOM,NGA,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE080,10712.45,6853.919,15639.72
SDG_SH_DTH_RNCOM,MKD,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE080,503.7187,413.7653,601.1853
SDG_SH_DTH_RNCOM,CAF,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE080,866.8699,508.7402,1372.277
SDG_SH_DTH_RNCOM,KEN,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE110,15222.7,9703.86,22306.45
SDG_SH_DTH_RNCOM,AZE,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE117,1688.665,1141.927,3108.913
SDG_SH_DTH_RNCOM,COG,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE110,3615.566,2127.146,5629.834
SDG_SH_DTH_RNCOM,WB_LI,WORLDBANKINCOMEGROUP,2004,SEX_MLE,GHECAUSES_GHE110,319703.1,196399.0,496365.7
SDG_SH_DTH_RNCOM,UGA,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE117,5145.246,2525.832,9420.187
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE110,5357.377,4692.932,6058.727
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE080,213.5963,149.1255,299.273
SDG_SH_DTH_RNCOM,CZE,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE080,2063.636,1506.77,2734.255
SDG_SH_DTH_RNCOM,ETH,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE117,6947.724,3905.371,10987.96
SDG_SH_DTH_RNCOM,TLS,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE080,76.32131,36.67796,131.8549
SDG_SH_DTH_RNCOM,GIN,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE117,1015.93,531.2174,1716.766
SDG_SH_DTH_RNCOM,LBR,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE117,441.2519,228.1588,776.5886
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE110,15737.31,9743.639,23630.07
SDG_SH_DTH_RNCOM,BRB,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,665.394,488.0818,867.7765
SDG_SH_DTH_RNCOM,WSM,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE080,68.2746,42.56926,102.4065
SDG_SH_DTH_RNCOM,PAN,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE080,322.0637,244.5755,408.0821
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE080,5073.994,3014.86,7986.198
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE061,4886.231,2243.506,9279.203
SDG_SH_DTH_RNCOM,NZL,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,5163.835,4217.703,6159.292
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,5419.927,2543.848,10125.95
SDG_SH_DTH_RNCOM,MDA,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE110,14248.25,12394.75,15549.42
SDG_SH_DTH_RNCOM,AFR,REGION,2019,SEX_MLE,GHECAUSES_GHE110,535504.6,329536.2,828171.1
SDG_SH_DTH_RNCOM,ARG,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE117,34946.29,26941.47,43717.96
SDG_SH_DTH_RNCOM,ZMB,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE080,1480.553,925.722,2237.164
SDG_SH_DTH_RNCOM,VUT,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE061,91.03493,48.18446,158.0946
SDG_SH_DTH_RNCOM,GNQ,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE117,92.03703,46.55678,159.1529
SDG_SH_DTH_RNCOM,SAU,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE061,2889.07,2142.533,3874.252
SDG_SH_DTH_RNCOM,KIR,COUNTRY,2015,SEX_MLE,GHECAUSES_GHE110,202.7924,129.0773,302.3849
SDG_SH_DTH_RNCOM,ALB,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE061,2747.077,1749.071,4130.653
SDG_SH_DTH_RNCOM,CPV,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE117,38.38348,22.72438,60.45492
SDG_SH_DTH_RNCOM,MNE,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE080,156.8014,111.8848,214.3884
SDG_SH_DTH_RNCOM,THA,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE117,7653.417,4782.352,11946.88
SDG_SH_DTH_RNCOM,MDG,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE080,1305.115,794.3259,2060.778
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE061,2487.289,1777.139,3406.404
SDG_SH_DTH_RNCOM,MDA,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,6974.766,5716.804,8381.306
SDG_SH_DTH_RNCOM,MDA,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,3551.392,2953.76,4300.009
SDG_SH_DTH_RNCOM,LAO,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE110,5527.234,3588.882,8043.814
SDG_SH_DTH_RNCOM,IND,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE117,899591.1,623977.3,1193745.0
SDG_SH_DTH_RNCOM,TGO,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE117,1530.35,798.3464,2613.965
SDG_SH_DTH_RNCOM,NAM,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE080,811.8124,487.2349,1283.724
SDG_SH_DTH_RNCOM,MLI,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE110,6289.017,3549.779,10369.69
SDG_SH_DTH_RNCOM,TGO,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE080,587.355,342.919,948.0057
SDG_SH_DTH_RNCOM,SOM,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE061,4981.559,2519.156,8848.335
SDG_SH_DTH_RNCOM,POL,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE110,79997.77,69840.19,88403.8
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE117,2362.333,1281.973,4014.83
SDG_SH_DTH_RNCOM,BHR,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE110,390.1219,293.6704,512.4875
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE080,188.9751,144.0238,242.5373
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE117,10770.52,8413.981,15446.66
SDG_SH_DTH_RNCOM,UZB,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE110,49528.97,44669.93,54802.02
SDG_SH_DTH_RNCOM,IND,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE080,188677.9,137757.8,249604.1
SDG_SH_DTH_RNCOM,PER,COUNTRY,2004,SEX_BTSX,GHECAUSES_GHE110,15646.26,11538.25,20830.75
SDG_SH_DTH_RNCOM,TON,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE061,70.26073,42.33369,111.0679
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,4398.102,1992.05,8095.081
SDG_SH_DTH_RNCOM,BTN,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE080,126.2716,68.88458,207.9875
SDG_SH_DTH_RNCOM,GIN,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE117,1991.995,1067.104,3327.195
SDG_SH_DTH_RNCOM,BOL,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE080,3106.947,1916.867,4732.853
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE117,843.9941,728.9706,972.7714
SDG_SH_DTH_RNCOM,AFR,REGION,2018,SEX_MLE,GHECAUSES_GHE110,528223.8,327484.7,812236.6
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,4062.993,2408.506,6367.132
SDG_SH_DTH_RNCOM,KHM,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE117,1955.899,1206.344,2969.135
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE110,35517.04,29674.1,40705.41
SDG_SH_DTH_RNCOM,ROU,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE080,1878.659,1554.324,2273.683
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE110,9732.045,8620.567,10768.62
SDG_SH_DTH_RNCOM,BLZ,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE110,256.4116,207.9631,310.5757
SDG_SH_DTH_RNCOM,AUT,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE117,2315.817,1587.792,2923.699
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE110,4557.262,3884.853,5291.865
SDG_SH_DTH_RNCOM,SDN,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE110,30221.03,17305.5,47889.54
SDG_SH_DTH_RNCOM,AZE,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,21173.91,16721.42,26226.05
SDG_SH_DTH_RNCOM,QAT,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE080,174.961,122.1616,241.3108
SDG_SH_DTH_RNCOM,HUN,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,29971.84,26446.47,33929.94
SDG_SH_DTH_RNCOM,ZWE,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE117,1012.499,600.893,1555.233
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE061,10775.4,8918.766,13040.87
SDG_SH_DTH_RNCOM,BHR,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,172.4347,119.9125,237.7115
SDG_SH_DTH_RNCOM,UKR,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE117,6141.908,4886.223,10011.76
SDG_SH_DTH_RNCOM,AGO,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE110,24618.28,14702.25,38172.03
SDG_SH_DTH_RNCOM,MWI,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE080,1189.315,738.5788,1800.303
SDG_SH_DTH_RNCOM,LAO,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE061,2506.56,1462.347,3994.45
SDG_SH_DTH_RNCOM,NPL,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE110,8756.558,5234.606,14105.64
SDG_SH_DTH_RNCOM,EUR,REGION,2016,SEX_FMLE,GHECAUSES_GHE110,2194146.0,1791791.0,2533182.0
SDG_SH_DTH_RNCOM,AMR,REGION,2008,SEX_FMLE,GHECAUSES_GHE110,869229.1,709975.0,1004101.0
SDG_SH_DTH_RNCOM,ROU,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE110,159133.7,135837.4,178198.9
SDG_SH_DTH_RNCOM,COG,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE061,602.7274,329.1627,988.3288
SDG_SH_DTH_RNCOM,KEN,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE080,1954.875,1445.419,2559.545
SDG_SH_DTH_RNCOM,TJK,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE117,936.6324,576.6101,1481.811
SDG_SH_DTH_RNCOM,NLD,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE061,22090.13,18711.13,25155.62
SDG_SH_DTH_RNCOM,BEN,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE080,1308.385,763.6874,2068.208
SDG_SH_DTH_RNCOM,LBR,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE110,2188.948,1309.248,3364.406
SDG_SH_DTH_RNCOM,BDI,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE110,9408.025,5083.458,15925.49
SDG_SH_DTH_RNCOM,GRD,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE080,106.3556,80.70264,135.8899
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE110,7213.277,3807.607,12350.06
SDG_SH_DTH_RNCOM,UZB,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE117,3287.936,2487.34,4222.418
SDG_SH_DTH_RNCOM,URY,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,3662.294,2967.217,4410.389
SDG_SH_DTH_RNCOM,ZMB,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,8787.038,5164.068,13916.51
SDG_SH_DTH_RNCOM,MEX,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE110,111437.5,98590.28,121721.0
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE117,685.7743,407.2828,1029.627
SDG_SH_DTH_RNCOM,WB_UMI,WORLDBANKINCOMEGROUP,2018,SEX_FMLE,GHECAUSES_GHE110,3743272.0,2957283.0,4537763.0
SDG_SH_DTH_RNCOM,EUR,REGION,2010,SEX_MLE,GHECAUSES_GHE110,1928227.0,1683082.0,2170613.0
SDG_SH_DTH_RNCOM,BGD,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE080,12218.4,8461.041,17195.11
SDG_SH_DTH_RNCOM,CRI,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE117,760.6339,523.0567,1041.798
SDG_SH_DTH_RNCOM,WB_LI,WORLDBANKINCOMEGROUP,2004,SEX_MLE,GHECAUSES_GHE117,63846.72,33241.39,108258.8
