indicator_code,country_code,spatial_dim_type,year,sex_code,numeric_value,low,high
WHOSIS_000002,AMR,REGION,2010,SEX_BTSX,64.88798192,64.25945712,65.652573
WHOSIS_000002,SLV,COUNTRY,2016,SEX_MLE,60.20800653,59.6667663,60.85034477
WHOSIS_000002,URY,COUNTRY,2021,SEX_FMLE,66.86347304,66.14413999,67.73144614
WHOSIS_000002,SGP,COUNTRY,2001,SEX_BTSX,69.88456747,69.2742295,70.55317981
WHOSIS_000002,MNE,COUNTRY,2001,SEX_BTSX,64.46067402,63.8460646,65.21374517
WHOSIS_000002,TLS,COUNTRY,2011,SEX_MLE,58.01809611,56.83010334,59.06106466
WHOSIS_000002,AFG,COUNTRY,2020,SEX_BTSX,51.65582147,50.73312358,52.74046041
WHOSIS_000002,WB_UMI,WORLDBANKINCOMEGROUP,2016,SEX_MLE,64.27729676,63.78719727,65.01054654
WHOSIS_000002,EGY,COUNTRY,2021,SEX_FMLE,61.11008692,60.26303425,61.81944582
WHOSIS_000002,SYC,COUNTRY,2015,SEX_MLE,62.5547653,61.99768985,63.14720219
WHOSIS_000002,FRA,COUNTRY,2002,SEX_MLE,66.51178438,65.8690237,67.13800049
WHOSIS_000002,BRB,COUNTRY,2005,SEX_FMLE,66.30176032,65.5466366,67.20930244
WHOSIS_000002,LAO,COUNTRY,2008,SEX_MLE,54.84506724,54.19440746,55.62526729
WHOSIS_000002,SYR,COUNTRY,2017,SEX_MLE,45.46531786,44.80257692,46.32293864
WHOSIS_000002,CAF,COUNTRY,2016,SEX_BTSX,44.74417257,43.70757363,45.90454607
WHOSIS_000002,ARG,COUNTRY,2009,SEX_FMLE,67.56940798,66.77326859,68.5212918
WHOSIS_000002,DJI,COUNTRY,2021,SEX_FMLE,57.66670106,56.72334616,58.70945895
WHOSIS_000002,BEL,COUNTRY,2011,SEX_BTSX,68.80474986,68.06825673,69.54346033
WHOSIS_000002,WB_UMI,WORLDBANKINCOMEGROUP,2000,SEX_BTSX,61.55116073,60.95272305,62.19947747
WHOSIS_000002,GRC,COUNTRY,2018,SEX_BTSX,69.92857239,69.10529933,70.95630083
WHOSIS_000002,SEN,COUNTRY,2002,SEX_FMLE,52.47430254,51.6832625,53.28962882
WHOSIS_000002,KGZ,COUNTRY,2015,SEX_BTSX,63.16303755,62.50824779,63.72523106
WHOSIS_000002,SWZ,COUNTRY,2005,SEX_BTSX,37.03601266,36.05200279,38.48301553
WHOSIS_000002,TJK,COUNTRY,2003,SEX_BTSX,59.55855551,58.79039154,60.41671272
WHOSIS_000002,COL,COUNTRY,2017,SEX_BTSX,67.79425455,67.08282632,68.65929896
WHOSIS_000002,AFR,REGION,2002,SEX_BTSX,46.75235932,46.03371829,47.66322697
WHOSIS_000002,CRI,COUNTRY,2010,SEX_MLE,67.37652369,66.78814351,68.0164596
WHOSIS_000002,BIH,COUNTRY,2021,SEX_MLE,63.87951034,63.23045593,64.58883573
WHOSIS_000002,ZMB,COUNTRY,2008,SEX_BTSX,48.11215208,47.303728,49.17225882
WHOSIS_000002,TJK,COUNTRY,2011,SEX_BTSX,62.17734621,61.41362042,62.87340001
WHOSIS_000002,BRA,COUNTRY,2016,SEX_FMLE,65.59333101,64.71784533,66.55447885
WHOSIS_000002,NAM,COUNTRY,2011,SEX_MLE,51.12371365,50.2439012,51.97192217
WHOSIS_000002,DJI,COUNTRY,2008,SEX_FMLE,54.66656945,53.35237437,55.70509525
WHOSIS_000002,KGZ,COUNTRY,2010,SEX_MLE,58.45486295,57.99336431,58.97665685
WHOSIS_000002,ZWE,COUNTRY,2020,SEX_FMLE,53.25101397,52.49105577,54.26132085
WHOSIS_000002,LVA,COUNTRY,2009,SEX_BTSX,63.53566111,62.72428702,64.1156473
WHOSIS_000002,SUR,COUNTRY,2009,SEX_FMLE,64.4491071,63.69328803,65.16298532
WHOSIS_000002,TON,COUNTRY,2004,SEX_MLE,61.63218775,61.03458374,62.26643972
WHOSIS_000002,MLT,COUNTRY,2009,SEX_MLE,69.05493609,68.35213223,69.72573819
WHOSIS_000002,WB_HI,WORLDBANKINCOMEGROUP,2001,SEX_FMLE,68.59681469,67.68767043,69.3874287
WHOSIS_000002,AMR,REGION,2017,SEX_FMLE,66.93326496,66.08360626,67.81702408
WHOSIS_000002,BWA,COUNTRY,2010,SEX_FMLE,50.91560752,49.7841189,52.28563878
WHOSIS_000002,WSM,COUNTRY,2012,SEX_FMLE,62.11362,61.33396864,63.0892015
WHOSIS_000002,ROU,COUNTRY,2002,SEX_BTSX,62.19423757,61.67144862,62.92149854
WHOSIS_000002,ETH,COUNTRY,2005,SEX_BTSX,49.85203318,49.09838143,50.56664615
WHOSIS_000002,WB_UMI,WORLDBANKINCOMEGROUP,2016,SEX_FMLE,67.65255902,66.74928492,68.49698913
WHOSIS_000002,MKD,COUNTRY,2003,SEX_MLE,62.96063644,62.43631444,63.48575853
WHOSIS_000002,NLD,COUNTRY,2006,SEX_MLE,68.79094335,68.12855711,69.55664212
WHOSIS_000002,MYS,COUNTRY,2021,SEX_MLE,62.99174127,62.44290823,63.58406344
WHOSIS_000002,PAN,COUNTRY,2009,SEX_MLE,65.13402139,64.51526887,65.83440788
WHOSIS_000002,RUS,COUNTRY,2016,SEX_BTSX,62.4338317,61.77203851,63.02516308
WHOSIS_000002,GLOBAL,GLOBAL,2002,SEX_BTSX,58.63424886,57.9715334,59.33769512
WHOSIS_000002,DZA,COUNTRY,2013,SEX_MLE,66.48439753,65.78576981,67.18531792
WHOSIS_000002,TJK,COUNTRY,2015,SEX_BTSX,63.75502809,63.14076158,64.50432355
WHOSIS_000002,UKR,COUNTRY,2002,SEX_FMLE,62.87919743,62.1799916,63.58961524
WHOSIS_000002,VEN,COUNTRY,2002,SEX_FMLE,66.66856546,65.97599171,67.45988344
WHOSIS_000002,SLB,COUNTRY,2014,SEX_FMLE,58.83622872,57.88163578,59.8902183
WHOSIS_000002,LCA,COUNTRY,2019,SEX_FMLE,67.83975966,66.96226647,68.91150106
WHOSIS_000002,TZA,COUNTRY,2013,SEX_FMLE,56.32520885,55.56449084,57.27589243
WHOSIS_000002,HTI,COUNTRY,2019,SEX_MLE,55.56241583,54.38701352,56.62386629
WHOSIS_000002,SAU,COUNTRY,2001,SEX_BTSX,61.41590726,60.82577939,62.20161197
WHOSIS_000002,LTU,COUNTRY,2000,SEX_BTSX,62.55871319,61.91983409,63.19716527
WHOSIS_000002,CUB,COUNTRY,2013,SEX_BTSX,68.31798483,67.64105926,69.17293141
WHOSIS_000002,UKR,COUNTRY,2011,SEX_MLE,58.46858047,58.00503741,59.00981925
WHOSIS_000002,LKA,COUNTRY,2018,SEX_BTSX,66.91540428,66.14426087,67.97307449
WHOSIS_000002,KEN,COUNTRY,2002,SEX_FMLE,47.89518943,47.02187322,48.93139286
WHOSIS_000002,DJI,COUNTRY,2013,SEX_FMLE,56.22791512,55.1816889,57.46726067
WHOSIS_000002,EUR,REGION,2002,SEX_BTSX,63.16390307,62.59581113,63.77167343
WHOSIS_000002,BEL,COUNTRY,2018,SEX_BTSX,69.8347512,68.9686271,70.7096503
WHOSIS_000002,JOR,COUNTRY,2000,SEX_MLE,65.40790898,64.70760084,66.28544581
WHOSIS_000002,AZE,COUNTRY,2013,SEX_FMLE,64.72542108,64.03867073,65.53310227
WHOSIS_000002,BIH,COUNTRY,2015,SEX_BTSX,66.9072933,66.20629783,67.61898514
WHOSIS_000002,PER,COUNTRY,2015,SEX_MLE,69.44075909,68.79448692,70.26267646
WHOSIS_000002,LBR,COUNTRY,2002,SEX_FMLE,45.72227008,44.74191564,46.93196343
WHOSIS_000002,SLB,COUNTRY,2011,SEX_FMLE,58.57184932,57.74753362,59.39792252
WHOSIS_000002,UGA,COUNTRY,2001,SEX_MLE,42.3743869,41.54417037,43.21476569
WHOSIS_000002,WB_HI,WORLDBANKINCOMEGROUP,2001,SEX_BTSX,67.12970583,66.47022702,67.82476244
WHOSIS_000002,HTI,COUNTRY,2011,SEX_BTSX,52.85756286,51.82232767,53.87835095
WHOSIS_000002,SLV,COUNTRY,2017,SEX_FMLE,67.05467636,66.31977894,67.77784946
WHOSIS_000002,NZL,COUNTRY,2004,SEX_MLE,67.22091335,66.56072367,67.91145119
WHOSIS_000002,IRQ,COUNTRY,2021,SEX_BTSX,61.0158187,60.23790754,62.01885849
WHOSIS_000002,BGR,COUNTRY,2019,SEX_FMLE,67.95235708,67.32960934,68.62559864
WHOSIS_000002,ERI,COUNTRY,2011,SEX_FMLE,55.36114527,54.51938802,56.46011398
WHOSIS_000002,SSD,COUNTRY,2005,SEX_MLE,47.38699005,46.30728394,48.42771928
WHOSIS_000002,WPR,REGION,2010,SEX_MLE,64.97162857,64.35768529,65.63789208
WHOSIS_000002,COD,COUNTRY,2000,SEX_FMLE,45.9343704,44.93383421,46.97761161
WHOSIS_000002,PAN,COUNTRY,2002,SEX_BTSX,66.35877226,65.72182733,67.01970231
WHOSIS_000002,TKM,COUNTRY,2001,SEX_FMLE,60.65327984,59.82276523,61.33925429
WHOSIS_000002,GTM,COUNTRY,2016,SEX_MLE,60.56818684,59.99664299,61.35444746
WHOSIS_000002,SLB,COUNTRY,2011,SEX_BTSX,57.22052997,56.39589997,58.13026944
WHOSIS_000002,NIC,COUNTRY,2011,SEX_MLE,64.31189139,63.64572777,65.09152574
WHOSIS_000002,PAN,COUNTRY,2020,SEX_FMLE,68.52699242,67.67144221,69.255703
WHOSIS_000002,BRB,COUNTRY,2005,SEX_MLE,64.71483261,64.15195405,65.45162104
WHOSIS_000002,PRI,COUNTRY,2013,SEX_MLE,66.30974948,65.59100826,67.0039441
WHOSIS_000002,CIV,COUNTRY,2018,SEX_BTSX,54.90882776,54.02417774,55.76619253
WHOSIS_000002,STP,COUNTRY,2013,SEX_FMLE,61.51557894,60.81691491,62.40603285
WHOSIS_000002,EUR,REGION,2011,SEX_FMLE,67.86380394,67.02654368,68.75988671
WHOSIS_000002,BRA,COUNTRY,2006,SEX_BTSX,62.32623873,61.52775351,63.21511717
WHOSIS_000002,EMR,REGION,2014,SEX_FMLE,59.7815614,58.8810126,60.68148331
WHOSIS_000002,SRB,COUNTRY,2012,SEX_FMLE,67.05726944,66.30423841,67.80588569
WHOSIS_000002,SVK,COUNTRY,2008,SEX_MLE,62.56881678,62.02069098,63.33101924
WHOSIS_000002,LBY,COUNTRY,2002,SEX_FMLE,64.39484913,63.63571101,65.13403265
WHOSIS_000002,GAB,COUNTRY,2002,SEX_MLE,50.12968182,49.11685762,51.07265359
WHOSIS_000002,HUN,COUNTRY,2016,SEX_MLE,64.25558442,63.70452242,64.91003865
WHOSIS_000002,LBY,COUNTRY,2008,SEX_FMLE,64.35262073,63.45021859,65.27143885
WHOSIS_000002,GHA,COUNTRY,2019,SEX_FMLE,59.11950553,58.32363738,60.2265698
WHOSIS_000002,MEX,COUNTRY,2018,SEX_FMLE,67.04200296,66.16733605,67.92077231
WHOSIS_000002,GHA,COUNTRY,2007,SEX_FMLE,54.01794013,53.33525173,54.88589198
WHOSIS_000002,RWA,COUNTRY,2020,SEX_BTSX,59.49526156,58.6258538,60.41267834
WHOSIS_000002,CUB,COUNTRY,2001,SEX_BTSX,67.0310236,66.39093005,67.83625662
WHOSIS_000002,LSO,COUNTRY,2017,SEX_BTSX,44.45299076,43.40716019,45.49555055
WHOSIS_000002,MDV,COUNTRY,2011,SEX_FMLE,66.76826467,66.05676088,67.43116674
WHOSIS_000002,TCD,COUNTRY,2009,SEX_FMLE,48.44820944,47.56515493,49.36698963
WHOSIS_000002,UKR,COUNTRY,2018,SEX_MLE,59.85376127,59.18705707,60.5274566
WHOSIS_000002,ZMB,COUNTRY,2012,SEX_BTSX,51.07565822,50.15207559,52.03212028
WHOSIS_000002,LBN,COUNTRY,2001,SEX_MLE,65.38054596,64.61306604,66.27993987
WHOSIS_000002,PRI,COUNTRY,2000,SEX_FMLE,68.64051068,67.90919234,69.50685368
WHOSIS_000002,OMN,COUNTRY,2020,SEX_FMLE,65.14253428,64.32649831,65.91903599
WHOSIS_000002,MDV,COUNTRY,2010,SEX_FMLE,66.46415963,65.73146785,67.21440298
WHOSIS_000002,VUT,COUNTRY,2021,SEX_MLE,56.95529598,56.11577773,57.75292058
WHOSIS_000002,CPV,COUNTRY,2002,SEX_BTSX,62.87019288,62.09451711,63.69759814
WHOSIS_000002,KIR,COUNTRY,2000,SEX_MLE,50.54385103,49.61491853,51.45947204
WHOSIS_000002,MLT,COUNTRY,2015,SEX_BTSX,70.854082,70.13409849,71.64848614
WHOSIS_000002,MLI,COUNTRY,2015,SEX_FMLE,51.9845568,51.0487649,53.03204772
WHOSIS_000002,CMR,COUNTRY,2004,SEX_MLE,46.49618788,45.58706828,47.30247127
WHOSIS_000002,CAN,COUNTRY,2017,SEX_BTSX,70.14702804,69.28611545,71.09509932
WHOSIS_000002,QAT,COUNTRY,2008,SEX_FMLE,62.7933951,62.12739667,63.60120039
WHOSIS_000002,MKD,COUNTRY,2013,SEX_BTSX,65.98969901,65.3403322,66.79346674
WHOSIS_000002,CYP,COUNTRY,2000,SEX_BTSX,68.47465129,67.72990148,69.16075958
WHOSIS_000002,LTU,COUNTRY,2011,SEX_MLE,60.11261501,59.61794844,60.74742986
WHOSIS_000002,SEN,COUNTRY,2018,SEX_FMLE,59.80396668,59.02849578,60.87067146
WHOSIS_000002,UZB,COUNTRY,2020,SEX_FMLE,63.52427453,62.86339268,64.34569426
WHOSIS_000002,WB_LMI,WORLDBANKINCOMEGROUP,2009,SEX_MLE,56.63920808,56.05824469,57.30863522
WHOSIS_000002,MOZ,COUNTRY,2003,SEX_BTSX,44.39565026,43.51647355,45.18013699
WHOSIS_000002,LCA,COUNTRY,2004,SEX_FMLE,65.93370614,64.98243017,66.84161528
WHOSIS_000002,ZMB,COUNTRY,2003,SEX_BTSX,41.15664249,40.11445782,42.22972057
WHOSIS_000002,MUS,COUNTRY,2017,SEX_FMLE,66.11415075,65.27333461,66.98183827
WHOSIS_000002,PAK,COUNTRY,2016,SEX_FMLE,56.79078208,55.84931158,57.63003557
WHOSIS_000002,BRB,COUNTRY,2016,SEX_FMLE,66.64546489,65.76590959,67.40865965
WHOSIS_000002,CUB,COUNTRY,2012,SEX_MLE,67.61774691,66.97825582,68.34179101
WHOSIS_000002,WB_HI,WORLDBANKINCOMEGROUP,2015,SEX_MLE,67.94229526,67.4447972,68.71165701
WHOSIS_000002,USA,COUNTRY,2009,SEX_MLE,65.41915635,64.67789247,66.23936856
WHOSIS_000002,LSO,COUNTRY,2009,SEX_FMLE,42.90926069,41.71536782,44.07878691
WHOSIS_000002,MOZ,COUNTRY,2012,SEX_MLE,45.60958228,44.84642108,46.30917298
WHOSIS_000002,PRT,COUNTRY,2013,SEX_BTSX,69.26967382,68.54846873,70.00445421
WHOSIS_000002,SYR,COUNTRY,2012,SEX_BTSX,56.61262569,55.92649331,57.43792086
WHOSIS_000002,BDI,COUNTRY,2000,SEX_MLE,37.00929602,36.2709979,37.85969447
WHOSIS_000002,IRL,COUNTRY,2003,SEX_MLE,66.4904214,65.91810099,67.15375861
WHOSIS_000002,MEX,COUNTRY,2014,SEX_BTSX,65.44766869,64.79114391,66.16407865
WHOSIS_000002,TJK,COUNTRY,2007,SEX_MLE,59.80686847,59.15075781,60.56024118
WHOSIS_000002,TTO,COUNTRY,2005,SEX_BTSX,62.29316335,61.68061777,62.90827337
WHOSIS_000002,ARM,COUNTRY,2021,SEX_BTSX,64.01330853,63.27982587,64.69014061
WHOSIS_000002,UKR,COUNTRY,2016,SEX_MLE,59.91076306,59.31478758,60.44723365
WHOSIS_000002,NLD,COUNTRY,2010,SEX_FMLE,70.49280227,69.63774285,71.18710965
WHOSIS_000002,EST,COUNTRY,2008,SEX_MLE,61.06086705,60.49554297,61.6813951
WHOSIS_000002,CHE,COUNTRY,2010,SEX_FMLE,70.91950063,69.97926834,71.76050436
WHOSIS_000002,GUY,COUNTRY,2011,SEX_FMLE,59.16669497,58.46212325,59.99977063
WHOSIS_000002,AUT,COUNTRY,2016,SEX_FMLE,70.92837581,70.11019001,71.98749753
WHOSIS_000002,DEU,COUNTRY,2010,SEX_MLE,68.28355449,67.62301352,68.89050117
WHOSIS_000002,BOL,COUNTRY,2002,SEX_BTSX,58.71116151,58.03080658,59.43163307
WHOSIS_000002,URY,COUNTRY,2018,SEX_MLE,64.80616819,64.27767608,65.42163013
WHOSIS_000002,KWT,COUNTRY,2008,SEX_MLE,66.91265041,66.24240251,67.49780132
WHOSIS_000002,GMB,COUNTRY,2001,SEX_FMLE,52.05102927,51.19875439,53.05227702
WHOSIS_000002,NIC,COUNTRY,2013,SEX_BTSX,66.39074619,65.60938327,67.1069273
WHOSIS_000002,SAU,COUNTRY,2003,SEX_MLE,61.85973129,61.17239808,62.65723361
WHOSIS_000002,MUS,COUNTRY,2001,SEX_MLE,60.57491619,60.00511925,61.15780787
WHOSIS_000002,CIV,COUNTRY,2010,SEX_BTSX,50.00052511,49.05099387,50.8950056
WHOSIS_000002,LKA,COUNTRY,2020,SEX_MLE,67.81632632,66.87137524,69.36508287
WHOSIS_000002,CHN,COUNTRY,2016,SEX_MLE,66.5288309,65.9213837,67.17481559
WHOSIS_000002,COL,COUNTRY,2013,SEX_MLE,65.55730651,64.94602515,66.33581397
WHOSIS_000002,GNQ,COUNTRY,2003,SEX_BTSX,48.09279218,46.58098357,49.5148623
WHOSIS_000002,TLS,COUNTRY,2006,SEX_BTSX,57.48205394,56.73733986,58.49934508
WHOSIS_000002,AMR,REGION,2015,SEX_BTSX,65.65005166,64.87852045,66.36343456
WHOSIS_000002,CZE,COUNTRY,2004,SEX_FMLE,67.85591462,67.16800365,68.60593385
WHOSIS_000002,UKR,COUNTRY,2017,SEX_BTSX,63.45634858,62.69294298,64.13882681
WHOSIS_000002,MKD,COUNTRY,2005,SEX_FMLE,65.68060411,64.9529304,66.39704793
WHOSIS_000002,EST,COUNTRY,2016,SEX_MLE,64.65156125,64.10307486,65.22796259
WHOSIS_000002,PAK,COUNTRY,2009,SEX_MLE,55.45699893,54.47362192,56.47160604
WHOSIS_000002,ESP,COUNTRY,2017,SEX_MLE,70.55917318,69.99751529,71.15613068
WHOSIS_000002,AFR,REGION,2001,SEX_MLE,45.9975587,45.23996877,46.91740659
WHOSIS_000002,SGP,COUNTRY,2016,SEX_FMLE,74.40262282,73.65141921,75.31869091
WHOSIS_000002,ARE,COUNTRY,2008,SEX_BTSX,69.25180552,68.43007833,70.03893823
WHOSIS_000002,GMB,COUNTRY,2005,SEX_BTSX,52.74876604,51.78040403,53.6769898
WHOSIS_000002,PRY,COUNTRY,2017,SEX_FMLE,66.37294556,65.57990983,67.3328479
WHOSIS_000002,LBN,COUNTRY,2017,SEX_FMLE,67.92427153,66.95891739,69.13423084
WHOSIS_000002,KHM,COUNTRY,2002,SEX_MLE,52.07610775,51.32403327,52.92227338
WHOSIS_000002,AFR,REGION,2012,SEX_BTSX,52.98959818,52.19085639,53.77202322
WHOSIS_000002,LBR,COUNTRY,2008,SEX_MLE,51.65236793,50.87887821,52.49372328
WHOSIS_000002,TZA,COUNTRY,2011,SEX_FMLE,54.71492175,53.89431717,55.50597682
WHOSIS_000002,KAZ,COUNTRY,2016,SEX_MLE,60.45810864,59.8605396,60.99568844
WHOSIS_000002,PAK,COUNTRY,2011,SEX_MLE,55.98558794,54.97725506,57.10486658
WHOSIS_000002,SGP,COUNTRY,2020,SEX_FMLE,75.09708484,74.21267636,76.00286599
WHOSIS_000002,NIC,COUNTRY,2006,SEX_BTSX,65.8830222,65.12381563,66.64163369
WHOSIS_000002,IND,COUNTRY,2019,SEX_FMLE,61.08155839,60.34247156,62.07536655
WHOSIS_000002,SLB,COUNTRY,2001,SEX_FMLE,57.75528329,56.91947789,58.68276119
WHOSIS_000002,CAF,COUNTRY,2012,SEX_MLE,42.53939297,41.26040674,43.63323134
WHOSIS_000002,MNG,COUNTRY,2008,SEX_BTSX,58.86476988,58.31255654,59.54690968
WHOSIS_000002,BGR,COUNTRY,2017,SEX_FMLE,67.66344953,66.906011,68.42254094
WHOSIS_000002,JPN,COUNTRY,2008,SEX_BTSX,72.10093676,71.28875832,72.87656576
WHOSIS_000002,LBN,COUNTRY,2005,SEX_MLE,65.88663644,65.22340196,66.67676551
WHOSIS_000002,BTN,COUNTRY,2017,SEX_FMLE,63.69271134,62.69877325,64.61303281
WHOSIS_000002,EGY,COUNTRY,2018,SEX_BTSX,62.35035845,61.7172311,62.98189481
WHOSIS_000002,ESP,COUNTRY,2020,SEX_MLE,69.88416377,69.34920265,70.63766383
WHOSIS_000002,BGD,COUNTRY,2002,SEX_MLE,57.22244344,56.52398453,57.91226973
WHOSIS_000002,GNQ,COUNTRY,2014,SEX_FMLE,53.19001622,51.79163489,54.5858491
WHOSIS_000002,ARM,COUNTRY,2005,SEX_MLE,61.18761165,60.61572259,61.68154806
WHOSIS_000002,SLB,COUNTRY,2011,SEX_MLE,56.04659743,55.08245494,56.96918466
WHOSIS_000002,JPN,COUNTRY,2002,SEX_MLE,69.41674481,68.8005207,70.02640839
WHOSIS_000002,RUS,COUNTRY,2003,SEX_FMLE,61.76914177,61.23643729,62.44860382
WHOSIS_000002,BHR,COUNTRY,2017,SEX_BTSX,65.58817817,64.77150816,66.41528932
WHOSIS_000002,LBY,COUNTRY,2021,SEX_BTSX,62.05697061,61.22681718,63.09313039
WHOSIS_000002,TCD,COUNTRY,2013,SEX_MLE,49.25694414,48.14174865,50.42715961
WHOSIS_000002,QAT,COUNTRY,2018,SEX_FMLE,66.40205518,65.53460364,67.55634569
WHOSIS_000002,SSD,COUNTRY,2014,SEX_FMLE,52.0799246,50.80901953,53.31045162
WHOSIS_000002,TON,COUNTRY,2014,SEX_MLE,62.56411775,61.96443477,63.33974555
WHOSIS_000002,SAU,COUNTRY,2009,SEX_FMLE,63.66220255,62.88765016,64.40472449
WHOSIS_000002,SLV,COUNTRY,2004,SEX_MLE,59.9858642,59.23645345,60.68540533
WHOSIS_000002,FJI,COUNTRY,2006,SEX_BTSX,59.16438166,58.58885619,59.72237394
WHOSIS_000002,CYP,COUNTRY,2014,SEX_BTSX,70.80594582,70.13354923,71.58650274
WHOSIS_000002,PRT,COUNTRY,2014,SEX_FMLE,70.9375596,70.1084309,71.9155892
WHOSIS_000002,AFR,REGION,2015,SEX_FMLE,55.04744103,54.1443268,56.02354428
WHOSIS_000002,SDN,COUNTRY,2001,SEX_FMLE,54.6928007,53.82621274,55.81971372
WHOSIS_000002,GIN,COUNTRY,2014,SEX_MLE,51.1991038,50.18176705,52.15315581
WHOSIS_000002,BEL,COUNTRY,2006,SEX_BTSX,68.18925505,67.44513824,68.93755949
WHOSIS_000002,BRA,COUNTRY,2014,SEX_MLE,62.0320852,61.32228504,62.73200423
WHOSIS_000002,IRN,COUNTRY,2007,SEX_BTSX,64.77156026,64.18318668,65.44273271
WHOSIS_000002,POL,COUNTRY,2017,SEX_MLE,64.9509997,64.35706636,65.57776846
WHOSIS_000002,CYP,COUNTRY,2015,SEX_MLE,70.25044371,69.58207157,70.90776318
WHOSIS_000002,BRA,COUNTRY,2020,SEX_FMLE,64.96409633,64.06295108,65.89902869
WHOSIS_000002,PRK,COUNTRY,2014,SEX_FMLE,65.08162571,64.18212921,65.98080997
WHOSIS_000002,SOM,COUNTRY,2015,SEX_FMLE,48.69938284,47.72722846,49.84420226
WHOSIS_000002,MWI,COUNTRY,2014,SEX_BTSX,53.82379992,53.05933064,54.70639325
WHOSIS_000002,CYP,COUNTRY,2002,SEX_BTSX,68.56935276,67.99245575,69.33113564
WHOSIS_000002,ISR,COUNTRY,2015,SEX_FMLE,71.37326436,70.59901167,72.28776527
WHOSIS_000002,KEN,COUNTRY,2002,SEX_MLE,47.39745323,46.63576887,48.36287692
WHOSIS_000002,BFA,COUNTRY,2014,SEX_FMLE,54.1823041,53.38055027,55.13868823
WHOSIS_000002,ESP,COUNTRY,2018,SEX_MLE,70.61259897,69.87314721,71.42803034
WHOSIS_000002,FIN,COUNTRY,2018,SEX_FMLE,71.18524181,70.39354184,72.00083638
WHOSIS_000002,TJK,COUNTRY,2007,SEX_BTSX,60.67830248,59.90079402,61.46924503
WHOSIS_000002,BFA,COUNTRY,2009,SEX_BTSX,50.71668395,49.96658555,51.57785272
WHOSIS_000002,SVK,COUNTRY,2004,SEX_FMLE,67.00171841,66.17288679,67.78925145
WHOSIS_000002,TJK,COUNTRY,2020,SEX_FMLE,63.25179526,62.58939667,64.07329872
WHOSIS_000002,PRY,COUNTRY,2012,SEX_FMLE,66.07678313,65.23728268,66.92023002
WHOSIS_000002,MKD,COUNTRY,2005,SEX_MLE,63.57974641,62.83949426,64.1767235
WHOSIS_000002,COM,COUNTRY,2010,SEX_BTSX,57.9236997,57.18396137,58.82332273
WHOSIS_000002,OMN,COUNTRY,2009,SEX_MLE,62.52898258,61.83750361,63.08106364
WHOSIS_000002,GMB,COUNTRY,2005,SEX_MLE,52.6111885,51.78928,53.62391599
WHOSIS_000002,PRT,COUNTRY,2016,SEX_FMLE,70.93644302,70.13552576,71.91510194
WHOSIS_000002,CPV,COUNTRY,2005,SEX_BTSX,63.28246019,62.4456299,64.06414033
WHOSIS_000002,SWE,COUNTRY,2004,SEX_MLE,69.27712935,68.76536971,69.93411793
WHOSIS_000002,IRL,COUNTRY,2015,SEX_FMLE,70.20173338,69.43885261,71.08804226
WHOSIS_000002,PRI,COUNTRY,2021,SEX_FMLE,71.00324135,70.14282893,71.86808204
WHOSIS_000002,NGA,COUNTRY,2016,SEX_MLE,53.65459041,52.58451201,54.85440393
WHOSIS_000002,BGD,COUNTRY,2011,SEX_BTSX,61.53790024,60.82070229,62.31529818
WHOSIS_000002,SAU,COUNTRY,2013,SEX_MLE,66.42754721,65.70278326,67.32555514
WHOSIS_000002,MKD,COUNTRY,2017,SEX_MLE,65.65270701,65.04571455,66.26361643
WHOSIS_000002,GHA,COUNTRY,2019,SEX_MLE,56.83548537,56.05057362,57.69294999
WHOSIS_000002,AGO,COUNTRY,2011,SEX_FMLE,52.19645651,51.46224724,53.02269309
WHOSIS_000002,SEAR,REGION,2008,SEX_BTSX,58.04043493,57.27936416,58.7999785
WHOSIS_000002,KWT,COUNTRY,2014,SEX_FMLE,70.54900777,69.47897287,71.54198182
WHOSIS_000002,ETH,COUNTRY,2013,SEX_BTSX,57.38920813,56.54445349,58.26568169
WHOSIS_000002,BRN,COUNTRY,2008,SEX_BTSX,67.28870107,66.64904738,67.95377565
WHOSIS_000002,CHE,COUNTRY,2006,SEX_BTSX,69.87433246,69.21255292,70.56573985
WHOSIS_000002,SGP,COUNTRY,2011,SEX_MLE,71.00258047,70.38555522,71.67336558
WHOSIS_000002,CYP,COUNTRY,2010,SEX_FMLE,70.80522953,70.10419124,71.8006595
WHOSIS_000002,DZA,COUNTRY,2018,SEX_FMLE,65.27008743,64.52623526,66.11202039
WHOSIS_000002,CRI,COUNTRY,2000,SEX_MLE,66.82094163,66.12128702,67.56461676
WHOSIS_000002,BLR,COUNTRY,2021,SEX_BTSX,63.70762409,63.0577463,64.46622943
WHOSIS_000002,BFA,COUNTRY,2010,SEX_MLE,50.15613728,49.21517007,51.10689037
WHOSIS_000002,HUN,COUNTRY,2008,SEX_MLE,61.8967701,61.36188081,62.49565754
WHOSIS_000002,ECU,COUNTRY,2017,SEX_MLE,66.09124871,65.5181918,66.71547324
WHOSIS_000002,AUS,COUNTRY,2012,SEX_FMLE,70.54892793,69.76553742,71.5206135
WHOSIS_000002,GBR,COUNTRY,2016,SEX_BTSX,69.43578812,68.7523386,70.21200366
WHOSIS_000002,URY,COUNTRY,2017,SEX_MLE,65.17754637,64.58617683,65.71670876
